weight_A	weight_B	bias	pred_11	pred_10	pred_01	pred_00
7.07111	7.0709705	-7.0703382	0.99915206	0.50019234	0.50015837	0.0008492249
7.071115	7.070962	-7.070197	0.9991523	0.5002286	0.50019133	0.00084934203
7.07112	7.07096	-7.0702934	0.99915206	0.50020564	0.5001662	0.0008492637
7.0711236	7.0709553	-7.070805	0.99915147	0.50007963	0.5000376	0.0008488324
7.0711308	7.070949	-7.070346	0.999152	0.5001949	0.50015056	0.00084921566
7.0711336	7.0709453	-7.0704713	0.99915195	0.5001652	0.50011826	0.0008491108
7.071141	7.0709395	-7.0704556	0.999152	0.50017035	0.50012046	0.00084912387
7.071146	7.070934	-7.070831	0.9991517	0.50007784	0.5000255	0.0008488044
7.0711517	7.07093	-7.070901	0.9991515	0.5000619	0.50000685	0.00084874243
7.071156	7.0709248	-7.0712194	0.99915123	0.4999838	0.4999264	0.0008484751
7.071162	7.0709186	-7.071489	0.99915105	0.49991843	0.4998578	0.00084824173
7.0711656	7.0709143	-7.071932	0.99915075	0.49980876	0.49974617	0.0008478728
7.0711727	7.070908	-7.071733	0.99915075	0.49985904	0.49979383	0.0008480382
7.0711784	7.070906	-7.0717454	0.99915093	0.49985763	0.4997902	0.000848031
7.071182	7.0708995	-7.071792	0.99915093	0.49984688	0.4997775	0.0008479899
7.071188	7.0708985	-7.071582	0.9991512	0.49990025	0.4998289	0.0008481637
7.0711904	7.070895	-7.071587	0.99915075	0.49990037	0.4998268	0.0008481607
7.0711937	7.0708904	-7.071197	0.9991514	0.49999893	0.499923	0.0008484912
7.0712004	7.0708866	-7.0713024	0.99915105	0.499974	0.49989575	0.0008484062
7.071204	7.0708833	-7.0709324	0.9991514	0.50006765	0.49998733	0.0008487147
7.071209	7.0708756	-7.071366	0.99915105	0.4999608	0.4998782	0.00084835204
7.071215	7.0708723	-7.071457	0.99915093	0.49993905	0.49985436	0.00084826857
7.0712194	7.0708704	-7.0714607	0.9991512	0.49993932	0.49985236	0.000848268
